ID_Zona	Tipo_Familia	Tipo_Pareja	Tipo_Soltero	Educacion_Superior	Educacion_Media	Educacion_Baja	Poblacion_Empresario	Poblacion_Funcionario	Poblacion_Trabajador_Cualificado	Poblacion_Trabajador_No_Cualificado	Vivienda_Propiedad	Vivienda_Alquiler	Medico_Seguro_Privado	Medico_Seguridad_Social	Ingresos_Mas_De_40000	Ingresos_De_20000_Hasta_40000	Ingresos_Hasta_20000
Z0819	82.78	17.22	0.0	13.93	37.28	48.78	30.92	54.58	8.98	5.53	100.0	0.0	33.02	66.98	0.0	0.0	100.0
Z0820	15.03	39.66	45.32	5.29	48.82	45.88	14.01	28.1	5.03	52.86	0.0	100.0	27.26	72.74	0.0	0.0	99.99
Z0822	0.0	0.0	100.0	0.0	0.0	100.0	0.0	0.0	100.0	0.0	0.0	100.0	0.0	100.0	0.0	0.0	100.0
Z0823	33.06	32.14	34.8	0.0	47.09	52.91	19.69	42.9	19.18	18.23	0.0	100.0	0.0	100.0	0.0	10.39	89.62
Z0824	45.63	0.0	54.37	59.0	0.0	41.0	0.0	100.0	0.0	0.0	40.59	59.41	52.79	47.21	0.0	0.0	100.0
Z0827	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	24.58	75.41	0.0	100.0	20.44	79.56	0.0	0.0	100.0
Z0828	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	27.92	72.07	0.0	100.0	20.56	79.44	0.0	0.0	100.0
Z0829	100.0	0.0	0.0	0.0	59.33	40.67	0.0	0.0	27.96	72.04	0.0	100.0	14.22	85.78	0.0	0.0	100.0
Z0830	45.66	54.34	0.0	0.0	0.0	100.0	0.0	0.0	30.38	69.62	0.0	100.0	15.87	84.13	0.0	0.0	100.0
Z0831	71.01	24.0	5.0	0.0	18.42	81.58	0.0	6.79	39.21	54.0	4.78	95.22	41.19	58.81	0.0	0.0	100.0
Z0832	50.61	33.2	16.19	0.0	24.37	75.63	0.0	0.0	29.91	70.1	58.75	41.25	19.2	80.8	0.0	0.0	100.01
Z0833	36.15	40.78	23.08	0.0	18.27	81.73	0.0	17.53	5.11	77.37	41.51	58.49	43.44	56.56	0.0	0.0	99.99
Z0835	74.07	0.0	25.93	0.0	52.43	47.57	32.52	13.16	0.0	54.32	66.55	33.45	17.41	82.59	0.0	0.0	100.0
Z0836	62.12	13.24	24.64	0.0	0.0	100.0	0.0	0.0	30.01	69.99	44.06	55.94	16.03	83.97	0.0	0.0	100.0
Z0838	31.88	23.48	44.64	0.0	25.4	74.6	0.0	0.0	27.06	72.93	100.0	0.0	16.64	83.36	0.0	0.0	100.0
Z0839	30.89	25.32	43.79	0.0	30.84	69.16	0.0	0.0	27.28	72.72	100.0	0.0	17.7	82.3	0.0	0.0	100.0
Z0844	17.22	35.45	47.33	0.0	55.74	44.26	26.38	16.4	17.87	39.35	31.83	68.17	58.53	41.47	0.0	0.0	100.0
Z0847	55.12	27.03	17.86	41.31	27.93	30.76	33.9	25.98	20.28	19.84	100.0	0.0	72.77	27.23	0.0	40.03	59.97
Z0848	53.22	29.01	17.77	58.53	10.65	30.81	34.92	40.82	19.21	5.06	100.0	0.0	71.88	28.12	0.0	44.9	55.1
Z0849	100.0	0.0	0.0	0.0	32.39	67.61	0.0	51.49	34.12	14.39	79.87	20.13	43.5	56.5	0.0	0.0	100.0
Z0850	100.0	0.0	0.0	27.56	0.0	72.44	41.58	0.0	0.0	58.42	100.0	0.0	100.0	0.0	0.0	19.78	80.22
Z0851	83.61	16.39	0.0	0.0	33.93	66.07	33.9	14.22	51.88	0.0	100.0	0.0	74.25	25.75	0.0	0.0	100.0
Z0853	67.15	32.85	0.0	0.0	30.24	69.76	41.72	0.0	30.53	27.75	100.0	0.0	26.27	73.73	0.0	0.0	100.0
Z0854	66.16	33.84	0.0	0.0	43.57	56.43	22.6	14.47	62.93	0.0	100.0	0.0	53.53	46.47	0.0	0.0	100.0
Z0855	54.77	45.23	0.0	0.0	56.21	43.79	57.47	0.0	0.0	42.53	100.0	0.0	56.48	43.52	14.05	0.0	85.95
Z0857	55.46	44.54	0.0	7.85	0.0	92.15	0.0	14.54	39.37	46.09	27.79	72.21	22.96	77.04	0.0	2.41	97.59
Z0858	54.22	45.78	0.0	3.94	0.0	96.06	0.0	16.4	32.16	51.44	28.35	71.65	22.08	77.92	0.0	8.36	91.64
Z0860	40.59	59.41	0.0	0.0	43.06	56.94	0.0	16.88	61.46	21.67	52.24	47.76	0.0	100.0	0.0	8.05	91.96
Z0863	41.21	58.79	0.0	0.0	56.16	43.84	81.4	18.6	0.0	0.0	100.0	0.0	12.31	87.69	0.0	34.12	65.88
Z0865	29.92	70.08	0.0	0.0	73.78	26.22	38.88	38.07	0.0	23.05	61.89	38.11	37.09	62.91	0.0	0.0	100.0
Z0866	17.03	82.97	0.0	64.25	35.75	0.0	88.44	11.56	0.0	0.0	100.0	0.0	100.0	0.0	8.68	17.71	73.61
Z0869	33.54	44.02	22.45	0.0	29.08	70.92	32.54	11.07	19.25	37.14	92.91	7.09	58.08	41.92	0.0	0.0	100.0
Z0870	13.17	52.95	33.88	0.0	67.02	32.98	0.0	67.34	13.49	19.18	60.43	39.57	16.35	83.65	0.0	0.0	100.0
Z0871	38.69	21.25	40.06	19.31	33.19	47.5	70.62	29.38	0.0	0.0	84.74	15.26	69.76	30.24	18.81	12.1	69.09
Z0872	92.35	6.19	1.46	41.02	41.99	16.99	46.72	14.92	10.46	27.89	29.74	70.26	25.33	74.67	0.0	3.6	96.41
Z0873	47.67	43.76	8.57	4.91	56.51	38.58	0.0	5.0	24.33	70.67	0.0	100.0	0.0	100.0	0.0	31.91	68.1
Z0875	65.39	29.79	4.81	1.94	58.33	39.73	7.44	29.58	57.62	5.36	90.7	9.3	38.84	61.16	0.0	1.99	98.01
Z0876	53.32	27.8	18.88	16.04	18.35	65.61	17.54	16.34	40.79	25.34	6.54	93.46	3.86	96.14	1.91	21.12	76.98
Z0877	8.35	43.89	47.76	6.01	29.58	64.41	9.23	65.87	5.41	19.49	0.0	100.0	32.21	67.79	8.56	4.74	86.7
Z0878	18.03	61.37	20.59	15.56	45.62	38.81	30.16	0.0	3.81	66.03	80.91	19.09	29.51	70.49	0.0	39.99	60.0
Z0879	40.53	42.37	17.1	11.63	60.84	27.53	21.43	63.16	2.51	12.9	94.11	5.89	57.97	42.03	1.47	0.0	98.54
Z0880	39.46	41.39	19.15	18.4	36.14	45.46	18.85	40.71	28.83	11.61	1.14	98.86	9.19	90.81	0.0	1.81	98.19
Z0882	17.61	20.24	62.16	58.01	19.2	22.79	36.18	38.94	5.49	19.38	28.17	71.83	58.83	41.17	0.0	12.08	87.92
Z0883	9.31	32.73	57.96	41.31	34.25	24.44	32.58	36.3	4.11	27.01	14.09	85.91	43.72	56.28	12.85	17.46	69.68
Z0884	100.0	0.0	0.0	0.0	51.39	48.61	0.0	50.04	0.0	49.96	100.0	0.0	15.75	84.25	0.0	0.0	100.0
Z0885	52.37	26.82	20.81	1.33	3.06	95.61	0.0	30.1	25.31	44.59	4.47	95.53	1.24	98.76	0.0	1.9	98.09
Z0886	52.63	38.56	8.81	7.86	33.9	58.25	35.35	2.79	42.9	18.95	80.46	19.54	43.4	56.6	0.0	5.67	94.33
Z0887	100.0	0.0	0.0	22.47	37.81	39.73	0.0	42.29	27.59	30.12	0.0	100.0	29.89	70.11	0.0	29.12	70.88
Z0888	15.96	14.0	70.04	87.0	13.0	0.0	72.39	27.61	0.0	0.0	28.63	71.37	65.42	34.58	0.0	7.87	92.13
Z0890	48.43	19.4	32.17	9.97	11.16	78.88	0.0	19.1	43.32	37.59	8.48	91.52	5.61	94.39	0.0	8.06	91.95
Z0891	75.63	20.58	3.8	17.47	35.83	46.69	18.03	30.19	42.83	8.96	43.02	56.98	13.94	86.06	0.0	21.8	78.19
Z0894	95.99	4.01	0.0	0.0	68.17	31.83	8.2	23.73	0.0	68.07	100.0	0.0	0.0	100.0	0.0	0.0	100.0
Z0896	21.23	22.63	56.14	32.05	36.15	31.8	30.41	4.16	15.3	50.14	97.18	2.82	33.09	66.91	0.0	2.36	97.64
Z0901	43.33	44.99	11.69	13.39	60.79	25.82	47.41	0.0	9.2	43.39	0.0	100.0	16.61	83.39	0.0	9.4	90.6
Z0902	58.57	33.67	7.75	34.45	54.22	11.34	31.47	39.72	15.93	12.88	72.15	27.85	44.01	55.99	3.69	12.78	83.52
Z0904	79.11	20.89	0.0	23.51	61.61	14.88	35.47	42.3	22.23	0.0	100.0	0.0	26.64	73.36	0.0	2.27	97.72
Z0908	22.25	3.98	73.77	57.78	2.38	39.84	32.63	7.5	58.62	1.25	7.77	92.23	28.48	71.52	0.0	0.0	100.0
Z0909	21.07	39.13	39.8	13.37	71.3	15.32	19.55	55.44	5.28	19.73	5.92	94.08	27.97	72.03	6.95	7.58	85.48
Z0910	13.73	44.87	41.4	39.18	45.35	15.47	18.07	56.03	6.16	19.74	5.54	94.46	31.09	68.91	3.57	17.79	78.63
Z0911	10.15	34.55	55.3	53.67	44.14	2.18	55.47	31.06	0.0	13.47	17.75	82.25	16.29	83.71	0.0	7.69	92.3
Z0915	8.48	23.85	67.67	39.98	40.91	19.11	19.37	34.61	22.92	23.09	4.68	95.32	59.41	40.59	6.95	7.81	85.24
Z0917	40.3	30.15	29.55	67.83	32.17	0.0	57.66	23.37	0.0	18.97	16.71	83.29	78.39	21.61	7.23	37.7	55.08
Z0918	53.35	30.16	16.49	39.88	39.88	20.24	30.22	37.35	9.81	22.62	7.88	92.12	56.67	43.33	8.57	1.84	89.59
Z0922	17.77	41.81	40.42	0.0	69.25	30.75	21.46	62.64	2.28	13.62	82.18	17.82	15.87	84.13	0.0	0.0	100.0
Z0924	10.16	43.9	45.95	4.58	47.85	47.56	14.24	28.03	18.29	39.43	21.81	78.19	8.58	91.42	0.0	6.38	93.62
Z0925	61.46	31.56	6.98	3.18	31.95	64.87	0.0	27.57	36.27	36.16	5.34	94.66	4.41	95.59	0.0	6.15	93.84
Z0927	54.72	36.95	8.33	18.05	42.1	39.85	17.29	41.77	11.66	29.27	4.29	95.71	12.55	87.45	0.0	2.31	97.69
Z0928	52.17	40.14	7.69	39.19	55.2	5.61	27.51	53.5	15.08	3.91	17.63	82.37	46.9	53.1	0.0	1.52	98.48
Z0930	70.07	24.65	5.28	4.63	14.67	80.7	0.0	27.59	44.55	27.86	2.71	97.29	5.25	94.75	0.0	9.23	90.77
Z0932	55.17	43.24	1.59	6.97	47.62	45.42	17.73	44.68	19.9	17.69	25.47	74.53	32.52	67.48	2.41	9.86	87.73
Z0933	65.21	34.79	0.0	36.17	49.9	13.93	45.44	28.69	18.67	7.19	100.0	0.0	41.15	58.85	0.0	29.82	70.19
Z0935	32.79	63.28	3.93	17.18	80.09	2.73	15.35	70.85	7.75	6.06	28.95	71.05	20.2	79.8	0.0	7.3	92.7
Z0937	8.85	4.04	87.1	68.24	26.65	5.11	33.77	50.88	15.35	0.0	28.68	71.32	74.41	25.59	0.0	0.0	100.0
Z0938	0.0	100.0	0.0	52.02	47.98	0.0	14.79	15.74	22.97	46.5	100.0	0.0	42.53	57.47	0.0	50.54	49.46
Z0939	3.66	40.46	55.89	3.62	60.01	36.37	18.32	62.2	0.0	19.48	47.24	52.76	30.74	69.26	4.68	9.98	85.34
Z0940	19.11	80.89	0.0	69.23	30.77	0.0	52.25	47.75	0.0	0.0	86.74	13.26	52.42	47.58	17.67	59.47	22.86
Z0941	51.44	30.62	17.94	14.04	45.21	40.75	15.85	0.0	18.94	65.21	81.96	18.04	64.59	35.41	0.0	15.97	84.03
Z0942	9.83	33.82	56.34	0.0	26.83	73.17	30.69	0.0	29.67	39.64	28.23	71.77	57.22	42.78	0.0	0.0	99.99
Z0944	72.42	27.58	0.0	19.61	47.0	33.39	27.64	34.01	0.0	38.34	58.8	41.2	39.7	60.3	0.0	0.0	100.0
Z0946	7.03	22.27	70.7	78.02	3.76	18.22	0.0	30.16	43.79	26.05	31.89	68.11	51.13	48.87	0.0	0.0	100.0
Z0947	8.64	20.69	70.67	69.22	7.44	23.34	34.12	14.63	0.0	51.25	6.87	93.13	27.88	72.12	0.0	7.68	92.33
Z0948	70.0	23.09	6.9	1.66	56.18	42.17	1.09	36.36	31.41	31.14	0.0	100.0	48.47	51.53	0.0	0.0	99.99
Z0950	37.7	62.3	0.0	63.67	36.33	0.0	60.73	39.27	0.0	0.0	0.0	100.0	42.73	57.27	0.0	37.41	62.59
Z0951	7.1	58.19	34.71	45.51	54.49	0.0	12.91	70.43	0.0	16.67	100.0	0.0	71.64	28.36	0.0	0.0	100.0
Z0954	60.04	39.96	0.0	0.0	73.04	26.96	0.0	74.46	0.0	25.54	69.0	31.0	3.13	96.87	0.0	0.0	100.0
Z0955	35.23	14.55	50.21	7.67	25.45	66.88	4.07	34.88	31.55	29.49	13.52	86.48	1.64	98.36	0.0	0.0	99.99
Z0957	47.74	22.64	29.62	16.15	46.98	36.87	20.29	31.99	16.42	31.3	34.29	65.71	41.06	58.94	0.0	8.96	91.05
Z0958	3.32	53.66	43.02	1.6	40.7	57.71	18.88	32.41	0.0	48.71	21.52	78.48	32.62	67.38	0.0	0.0	100.0
Z0959	31.54	37.84	30.62	0.0	19.15	80.85	0.0	1.98	47.9	50.12	8.08	91.92	21.16	78.84	0.0	8.0	92.0
Z0963	22.6	50.64	26.76	0.0	0.0	100.0	0.0	17.94	27.74	54.32	0.0	100.0	13.2	86.8	0.0	0.0	100.0
Z0965	0.0	81.13	18.87	18.74	0.0	81.26	23.15	26.15	14.45	36.24	0.0	100.0	30.2	69.8	0.0	0.0	100.0
Z0968	0.0	100.0	0.0	0.0	53.87	46.13	27.19	41.61	1.51	29.69	100.0	0.0	59.06	40.94	0.0	36.11	63.88
Z0969	77.56	14.2	8.24	2.47	14.05	83.47	0.0	27.74	26.43	45.84	5.7	94.3	18.76	81.24	0.0	3.7	96.29
Z0972	48.12	44.3	7.57	14.65	40.76	44.59	31.21	25.49	15.18	28.12	96.87	3.13	44.65	55.35	3.82	17.98	78.2
Z0975	80.23	18.77	1.0	5.84	22.7	71.46	0.0	20.99	56.88	22.12	9.0	91.0	7.26	92.74	0.0	1.75	98.25
Z0977	31.19	31.52	37.3	12.02	58.69	29.28	13.98	60.04	25.97	0.0	41.82	58.18	0.0	100.0	0.0	0.0	100.0
Z0978	12.4	42.87	44.73	1.2	29.58	69.21	2.56	30.92	4.28	62.25	16.43	83.57	29.5	70.5	0.0	0.0	100.0
Z0979	67.77	14.93	17.31	0.0	32.57	67.43	19.05	0.0	69.81	11.14	58.5	41.5	17.4	82.6	0.0	0.0	100.0
Z0980	56.54	27.74	15.72	0.0	41.32	58.68	14.25	0.0	58.6	27.15	59.36	40.64	16.83	83.17	0.0	0.0	100.0
Z0982	68.42	15.47	16.12	31.73	42.03	26.24	6.36	31.6	14.39	47.65	8.57	91.43	4.89	95.11	0.0	0.0	100.0
Z0983	79.06	17.55	3.39	14.89	53.39	31.72	15.55	49.52	6.68	28.25	29.33	70.67	45.16	54.84	0.0	2.14	97.86
Z0984	76.31	20.25	3.44	35.88	57.93	6.19	26.23	58.92	7.84	7.01	28.79	71.21	41.43	58.57	0.0	3.96	96.04
Z0985	47.65	41.93	10.42	13.48	73.35	13.17	21.61	62.03	13.38	2.98	28.63	71.37	46.86	53.14	0.0	5.89	94.11
Z0986	57.35	31.31	11.34	2.72	88.12	9.17	37.68	54.15	5.33	2.84	32.04	67.96	60.86	39.14	0.0	3.18	96.82
Z0987	82.72	17.28	0.0	27.77	58.8	13.43	46.26	39.75	13.99	0.0	100.0	0.0	41.52	58.48	0.0	7.91	92.09
Z0988	0.0	0.0	100.0	0.0	100.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	100.0
Z0989	48.84	19.61	31.56	8.5	11.76	79.74	5.81	27.3	38.46	28.43	5.74	94.26	9.47	90.53	1.6	2.38	96.02
Z0990	28.45	32.13	39.42	7.05	37.04	55.91	10.47	35.0	7.08	47.46	19.54	80.46	5.19	94.81	0.0	2.58	97.41
Z0991	80.49	13.05	6.47	1.4	22.05	76.55	0.0	24.79	44.15	31.06	4.35	95.65	9.52	90.48	0.0	3.43	96.57
Z0992	69.58	30.42	0.0	6.44	79.47	14.1	6.63	81.67	5.91	5.8	40.87	59.13	46.02	53.98	0.0	0.0	100.0
Z0994	61.13	2.21	36.66	2.41	47.33	50.26	7.44	59.7	1.19	31.67	30.04	69.96	9.17	90.83	0.0	5.59	94.4
Z0995	44.22	13.64	42.14	5.26	33.09	61.65	16.69	31.97	12.4	38.94	79.66	20.34	31.92	68.08	0.0	9.12	90.88
Z0997	49.53	46.27	4.2	0.0	46.65	53.35	1.31	29.82	48.86	20.01	67.05	32.95	2.99	97.01	0.0	0.0	99.99
Z1000	22.02	33.06	44.92	9.98	72.39	17.63	16.01	45.95	0.0	38.04	56.4	43.6	34.95	65.05	0.0	9.33	90.67
Z1002	34.26	47.21	18.53	27.42	40.43	32.15	28.34	44.27	22.37	5.01	77.81	22.19	61.42	38.58	5.28	20.97	73.76
Z1003	62.12	20.87	17.01	28.47	43.55	27.98	43.8	36.4	0.0	19.8	100.0	0.0	58.95	41.05	7.54	14.23	78.24
Z1007	5.01	29.87	65.11	41.9	2.83	55.27	0.0	71.47	0.0	28.53	67.29	32.71	30.32	69.68	0.0	0.0	100.0
Z1008	85.97	5.84	8.19	59.47	12.85	27.68	35.08	56.77	0.0	8.15	4.62	95.38	27.89	72.11	0.0	30.62	69.37
Z1009	42.9	21.4	35.7	15.06	46.31	38.63	33.34	29.3	37.36	0.0	2.3	97.7	1.6	98.4	3.84	2.45	93.72
Z1010	100.0	0.0	0.0	0.0	42.7	57.3	0.0	69.17	0.0	30.83	100.0	0.0	42.93	57.07	0.0	0.0	100.0
Z1014	52.88	18.17	28.95	35.46	14.87	49.67	88.67	6.06	5.27	0.0	75.09	24.91	73.63	26.37	15.58	4.05	80.37
Z1015	55.18	25.79	19.04	34.06	65.94	0.0	22.98	62.19	4.31	10.52	78.32	21.68	46.07	53.93	0.0	35.5	64.5
Z1017	32.09	52.06	15.85	10.03	72.56	17.41	19.52	64.84	0.0	15.63	6.79	93.21	30.22	69.78	0.0	0.0	99.99
Z1018	18.4	31.09	50.51	0.0	19.45	80.55	23.01	28.69	22.96	25.34	72.51	27.49	61.72	38.28	0.0	19.23	80.77
Z1019	57.17	42.83	0.0	40.52	18.55	40.93	41.61	29.28	0.0	29.11	52.1	47.9	47.99	52.01	0.0	0.0	100.0
Z1020	45.71	51.98	2.31	0.91	20.09	78.99	17.52	1.2	18.38	62.9	72.3	27.7	55.51	44.49	0.0	0.0	100.01
Z1021	31.33	0.0	68.67	0.0	25.66	74.34	33.6	27.55	24.76	14.09	0.0	100.0	54.84	45.16	0.0	31.69	68.31
Z1022	34.79	49.54	15.68	0.0	69.48	30.52	57.01	42.99	0.0	0.0	100.0	0.0	26.96	73.04	2.64	0.0	97.36
Z1023	6.58	30.07	63.35	3.21	46.03	50.76	17.76	21.16	19.46	41.63	17.29	82.71	17.86	82.14	0.0	8.9	91.11
Z1025	3.42	29.65	66.93	7.48	60.84	31.69	11.74	29.95	23.53	34.78	2.83	97.17	38.06	61.94	4.94	6.2	88.87
Z1027	7.7	40.42	51.88	23.29	34.58	42.13	55.94	31.64	5.37	7.04	7.24	92.76	54.25	45.75	7.37	5.18	87.46
Z1028	100.0	0.0	0.0	47.03	0.0	52.97	48.93	0.0	0.0	51.07	100.0	0.0	43.79	56.21	0.0	0.0	100.0
Z1029	8.1	40.98	50.93	0.0	13.48	86.52	28.07	24.43	20.28	27.22	70.35	29.65	33.59	66.41	0.0	0.0	100.0
Z1030	1.29	49.91	48.81	30.28	51.4	18.32	58.75	2.36	7.23	31.66	40.46	59.54	57.04	42.96	6.55	17.78	75.66
Z1031	34.76	29.89	35.35	0.0	39.25	60.75	9.5	44.25	20.48	25.78	85.73	14.27	15.26	84.74	0.0	0.0	100.0
Z1032	33.03	6.78	60.19	0.0	45.31	54.69	12.27	46.36	7.81	33.56	91.09	8.91	14.79	85.21	0.0	0.0	100.0
Z1033	92.85	7.15	0.0	0.0	31.93	68.07	27.13	0.0	0.0	72.88	100.0	0.0	31.01	68.99	0.0	0.0	100.0
Z1034	71.08	28.92	0.0	0.0	72.01	27.99	15.04	0.0	0.0	84.96	100.0	0.0	28.46	71.54	0.0	0.0	100.0
Z1035	66.88	18.1	15.03	0.0	0.0	100.0	19.25	30.37	30.96	19.43	70.19	29.81	28.04	71.96	0.0	0.0	100.0
Z1036	60.38	14.23	25.39	1.11	44.19	54.69	20.72	33.85	32.41	13.03	68.49	31.51	26.57	73.43	8.87	5.15	85.97
Z1037	41.13	35.39	23.48	25.41	57.81	16.78	31.34	25.08	0.0	43.58	60.62	39.38	27.88	72.12	0.0	26.48	73.52
Z1038	51.63	28.75	19.62	20.22	50.81	28.97	27.12	31.3	13.93	27.64	56.5	43.5	51.78	48.22	4.5	10.8	84.71
Z1040	36.03	44.62	19.36	15.18	45.6	39.22	36.78	31.23	13.91	18.08	72.54	27.46	42.57	57.43	4.12	8.08	87.79
Z1042	58.24	41.76	0.0	0.0	57.86	42.14	0.0	53.27	0.0	46.73	81.31	18.69	31.98	68.02	0.0	17.96	82.05
Z1043	58.52	41.48	0.0	0.0	66.89	33.11	29.78	43.72	0.0	26.5	100.0	0.0	51.57	48.43	4.34	18.23	77.43
Z1044	29.64	38.68	31.68	6.6	38.48	54.92	9.2	28.07	19.76	42.97	47.75	52.25	21.11	78.89	0.0	1.52	98.48
Z1046	48.13	29.21	22.66	27.1	14.89	58.02	27.78	27.91	24.0	20.31	43.67	56.33	67.83	32.17	12.33	0.0	87.66
Z1048	100.0	0.0	0.0	0.0	27.1	72.9	24.13	25.54	50.33	0.0	100.0	0.0	42.04	57.96	0.0	30.62	69.38
Z1049	100.0	0.0	0.0	27.8	72.2	0.0	0.0	100.0	0.0	0.0	100.0	0.0	41.3	58.7	47.69	0.0	52.31
Z1051	67.24	32.76	0.0	0.0	0.0	100.0	56.69	13.41	0.0	29.9	27.32	72.68	42.89	57.11	0.0	0.0	100.0
Z1052	68.82	31.18	0.0	0.0	67.32	32.68	0.0	100.0	0.0	0.0	0.0	100.0	43.09	56.91	0.0	0.0	100.0
Z1053	68.45	31.55	0.0	38.22	26.18	35.6	0.0	100.0	0.0	0.0	100.0	0.0	44.94	55.06	23.78	21.84	54.38
Z1054	41.64	58.36	0.0	0.0	93.06	6.94	54.62	17.4	18.57	9.41	42.84	57.16	44.02	55.98	0.0	0.0	100.0
Z1055	30.88	69.12	0.0	0.0	71.56	28.44	51.07	15.8	24.7	8.44	66.29	33.71	43.52	56.48	0.0	0.0	100.0
Z1057	43.81	52.0	4.19	0.0	8.67	91.33	65.9	17.92	0.0	16.19	86.2	13.8	45.44	54.56	0.0	4.27	95.74
Z1058	36.87	48.78	14.35	7.51	15.54	76.95	54.09	17.01	16.66	12.24	80.09	19.91	47.95	52.05	0.0	17.63	82.37
Z1059	43.23	43.36	13.41	18.52	40.87	40.61	42.51	15.17	19.55	22.77	58.22	41.78	43.11	56.89	2.84	15.84	81.31
Z1060	38.45	43.96	17.59	57.26	42.74	0.0	54.17	0.0	0.0	45.83	54.85	45.15	43.48	56.52	0.0	0.0	100.0
Z1061	16.41	50.24	33.35	0.0	55.97	44.03	16.23	33.05	0.0	50.72	81.75	18.25	44.03	55.97	0.0	45.79	54.21
Z1062	18.98	41.7	39.33	0.0	34.05	65.95	0.0	100.0	0.0	0.0	14.9	85.1	43.49	56.51	0.0	0.0	100.0
Z1064	17.7	42.91	39.39	0.0	40.49	59.51	0.0	100.0	0.0	0.0	0.0	100.0	41.95	58.05	0.0	0.0	100.0
Z1065	17.87	41.62	40.51	0.0	67.57	32.43	0.0	100.0	0.0	0.0	0.0	100.0	42.65	57.35	0.0	0.0	100.0
Z1068	0.0	30.51	69.49	0.0	0.0	100.0	23.28	29.16	0.0	47.57	31.02	68.98	43.72	56.28	0.0	0.0	100.0
Z1069	1.09	3.22	95.69	0.0	30.85	69.15	65.9	15.69	0.0	18.41	96.5	3.5	41.15	58.85	0.0	50.88	49.11
Z1070	0.0	0.0	100.0	0.0	0.0	100.0	0.0	100.0	0.0	0.0	0.0	100.0	45.57	54.43	0.0	0.0	100.0
Z1072	70.8	29.2	0.0	21.45	60.95	17.59	62.36	28.41	5.4	3.83	92.59	7.41	55.52	44.48	2.33	21.97	75.71
Z1074	100.0	0.0	0.0	0.0	61.71	38.29	28.14	0.0	0.0	71.86	72.84	27.16	68.85	31.15	0.0	100.0	0.0
Z1075	71.11	28.89	0.0	39.7	53.55	6.75	72.88	22.52	3.15	1.45	100.0	0.0	78.98	21.02	6.37	31.99	61.65
Z1076	55.26	44.74	0.0	30.12	63.71	6.17	19.19	47.31	12.85	20.65	100.0	0.0	83.1	16.9	7.18	26.97	65.85
Z1077	44.2	55.8	0.0	0.0	2.29	97.71	0.0	9.58	51.35	39.08	95.04	4.96	0.0	100.0	0.0	0.0	100.01
Z1078	42.83	57.17	0.0	31.75	51.28	16.96	50.79	8.07	7.97	33.18	100.0	0.0	79.74	20.26	2.83	29.22	67.95
Z1079	0.0	26.12	73.88	27.81	72.19	0.0	10.83	41.49	18.98	28.69	0.0	100.0	30.07	69.93	0.0	0.0	100.0
Z1080	20.3	47.53	32.18	0.0	43.37	56.63	8.14	41.24	27.69	22.94	80.43	19.57	17.82	82.18	0.0	0.0	100.0
Z1081	77.08	15.12	7.79	8.13	17.08	74.79	2.89	52.97	42.65	1.49	8.01	91.99	7.36	92.64	7.94	6.64	85.42
Z1082	28.89	37.14	33.97	4.69	41.9	53.42	7.45	26.95	3.08	62.51	65.12	34.88	4.89	95.11	0.0	6.87	93.12
Z1084	58.61	40.28	1.12	13.13	54.89	31.99	6.38	76.14	2.7	14.78	92.58	7.42	8.49	91.51	0.0	6.39	93.6
Z1085	50.38	30.41	19.21	9.06	25.82	65.12	10.39	38.08	33.96	17.57	8.09	91.91	3.07	96.93	4.09	3.89	92.01
Z1086	55.22	17.38	27.39	1.04	12.6	86.37	6.59	22.65	41.69	29.07	16.82	83.18	3.92	96.08	7.14	5.76	87.1
Z1087	61.36	38.64	0.0	0.0	67.19	32.81	7.33	47.62	21.32	23.73	100.0	0.0	5.2	94.8	0.0	32.82	67.18
Z1088	55.33	44.67	0.0	100.0	0.0	0.0	54.85	0.0	0.0	45.15	0.0	100.0	2.63	97.37	0.0	0.0	100.0
Z1089	45.51	54.49	0.0	0.0	94.01	5.99	9.39	41.83	19.21	29.56	100.0	0.0	8.87	91.13	0.0	5.6	94.4
Z1091	52.15	44.7	3.15	17.06	30.95	51.99	29.93	20.46	27.51	22.09	67.89	32.11	45.45	54.55	0.0	17.49	82.51
Z1092	72.58	19.01	8.41	18.45	16.33	65.22	37.61	19.83	36.3	6.26	59.57	40.43	22.42	77.58	6.21	0.0	93.79
Z1093	11.87	31.01	57.12	14.96	17.28	67.76	31.11	28.67	16.06	24.16	7.85	92.15	46.99	53.01	7.96	0.0	92.04
Z1094	20.09	43.63	36.28	16.96	38.14	44.9	21.48	40.79	37.72	0.0	29.0	71.0	13.74	86.26	0.0	0.0	100.0
Z1095	17.64	41.04	41.32	19.31	36.13	44.56	16.76	31.92	51.32	0.0	22.77	77.23	12.92	87.08	0.0	0.0	100.0
Z1096	2.6	42.51	54.9	2.32	47.0	50.68	19.02	29.36	51.62	0.0	8.98	91.02	15.8	84.2	0.0	0.0	100.0
Z1097	51.24	12.52	36.24	0.0	28.7	71.3	5.77	23.78	32.71	37.73	0.0	100.0	8.17	91.83	0.0	0.0	100.0
