Gasto_Vida,Gasto_Vehiculos,Gasto_Otros,Tipo_Familia,Tipo_Pareja,Tipo_Soltero,Educacion_Superior,Educacion_Media,Educacion_Baja,Poblacion_Empresario,Poblacion_Funcionario,Poblacion_Trabajador_Cualificado,Poblacion_Trabajador_No_Cualificado,Vivienda_Propiedad,Vivienda_Alquiler,Medico_Seguro_Privado,Medico_Seguridad_Social,Ingresos_Mas_De_40000,Ingresos_De_20000_Hasta_40000,Ingresos_Hasta_20000,Edad,Anio Alta,Sexo_Mujer,Productos_Vida_1,Productos_Vida_2,Productos_Vida_3,Productos_Vida_4,Productos_Vida_8,Productos_Vehiculos_1,Productos_Vehiculos_2,Productos_Vehiculos_3,Productos_Vehiculos_4,Productos_Vehiculos_5,Productos_Vehiculos_6,Productos_Vehiculos_7,Productos_Vehiculos_8,Productos_Vehiculos_10,Productos_Otros_1,Productos_Otros_2,Productos_Otros_3,Productos_Otros_4,Productos_Otros_5,Productos_Otros_6,Productos_Otros_7,Productos_Otros_8,Mes Alta_Agosto,Mes Alta_Diciembre,Mes Alta_Enero,Mes Alta_Febrero,Mes Alta_Julio,Mes Alta_Junio,Mes Alta_Marzo,Mes Alta_Mayo,Mes Alta_Noviembre,Mes Alta_Octubre,Mes Alta_Septiembre,Dia Semana_Jueves,Dia Semana_Lunes,Dia Semana_Martes,Dia Semana_Miércoles,Dia Semana_Sábado,Dia Semana_Viernes,CompraSeguro,Tipo Archivo
0.0,3486.14,155.52,54.77,45.23,0.0,0.0,56.21,43.79,57.47,0.0,0.0,42.53,100.0,0.0,56.48,43.52,14.05,0.0,85.95,73,1974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,Entrenamiento
0.0,0.0,345.04,60.13,0.0,39.87,0.0,68.86,31.14,13.07,29.18,16.78,40.97,32.86,67.14,3.88,96.12,0.0,0.0,100.0,64,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,1525.41,124.73,92.96,1.18,5.86,19.88,26.0,54.12,6.83,71.17,20.57,1.43,100.0,0.0,28.95,71.05,0.0,0.0,100.01,71,1974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,0.0,0.0,31.88,23.48,44.64,0.0,25.4,74.6,0.0,0.0,27.06,72.93,100.0,0.0,16.64,83.36,0.0,0.0,100.0,79,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,Entrenamiento
0.0,0.0,0.0,7.77,19.66,72.57,32.32,64.86,2.82,72.26,11.8,6.07,9.86,11.2,88.8,54.39,45.61,1.28,3.21,95.51,47,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,73.18,19.74,50.65,29.61,20.43,39.19,40.38,21.94,42.34,1.38,34.34,30.86,69.14,57.22,42.78,0.0,6.82,93.18,34,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,7537.17,0.0,66.44,33.56,0.0,69.19,30.81,0.0,83.67,16.33,0.0,0.0,100.0,0.0,79.98,20.02,0.0,21.51,78.49,66,1978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,Entrenamiento
0.0,4945.84,2306.12,16.12,69.12,14.76,22.07,29.49,48.44,42.35,14.83,37.39,5.43,86.88,13.12,44.69,55.31,4.5,28.46,67.04,55,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,4969.68,219.63,51.6,29.86,18.54,0.0,21.24,78.76,0.0,0.0,37.06,62.95,73.62,26.38,19.66,80.34,0.0,0.0,100.0,43,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,0.0,183.48,41.27,41.62,17.11,6.34,31.59,62.07,10.02,35.39,33.97,20.61,41.4,58.6,5.56,94.44,5.98,2.79,91.23,46,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,0.0,354.6,5.68,55.86,38.46,0.0,9.3,90.7,7.75,20.85,24.4,47.0,66.25,33.75,0.0,100.0,0.0,0.0,100.0,54,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,1809.37,0.0,57.61,42.39,0.0,0.0,3.27,96.73,0.0,26.28,0.0,73.72,4.17,95.83,18.82,81.18,0.0,0.0,100.0,67,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,0.0,315.15,26.26,41.19,32.55,0.0,45.28,54.72,0.0,53.89,46.11,0.0,16.85,83.15,0.0,100.0,0.0,0.0,100.0,43,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,Entrenamiento
0.0,1522.63,0.0,79.11,20.89,0.0,23.51,61.61,14.88,35.47,42.3,22.23,0.0,100.0,0.0,26.64,73.36,0.0,2.27,97.72,77,1969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,0.0,429.27,32.38,40.25,27.36,0.0,20.21,79.79,7.86,28.9,25.39,37.86,60.87,39.13,0.0,100.0,0.0,0.0,100.0,41,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,558.7,24.57,28.05,47.38,28.4,41.29,30.31,32.94,26.7,7.36,33.01,28.67,71.33,40.43,59.57,0.0,7.79,92.21,69,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,268.97,30.3,69.7,0.0,44.14,55.86,0.0,94.34,0.0,0.0,5.66,100.0,0.0,66.4,33.6,0.0,98.53,1.47,78,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,0.0,7.7,40.42,51.88,23.29,34.58,42.13,55.94,31.64,5.37,7.04,7.24,92.76,54.25,45.75,7.37,5.18,87.46,35,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,195.34,0.0,29.64,38.68,31.68,6.6,38.48,54.92,9.2,28.07,19.76,42.97,47.75,52.25,21.11,78.89,0.0,1.52,98.48,58,1985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,0.0,103.62,13.76,6.82,79.41,36.82,43.49,19.69,41.82,40.47,12.21,5.5,0.0,100.0,58.87,41.13,0.0,0.0,99.99,42,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,372.2,76.81,2.33,20.87,0.0,20.73,79.27,0.0,27.71,72.29,0.0,58.66,41.34,4.82,95.18,0.0,0.0,100.0,40,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,Entrenamiento
0.0,367.65,0.0,51.6,29.86,18.54,0.0,21.24,78.76,0.0,0.0,37.06,62.95,73.62,26.38,19.66,80.34,0.0,0.0,100.0,34,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,3964.96,233.0,55.79,44.21,0.0,0.0,0.0,100.0,0.0,0.0,54.99,45.01,44.08,55.92,0.0,100.0,0.0,0.0,100.0,64,1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,442.91,278.92,30.89,25.32,43.79,0.0,30.84,69.16,0.0,0.0,27.28,72.72,100.0,0.0,17.7,82.3,0.0,0.0,100.0,54,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,0.0,337.36,31.54,37.84,30.62,0.0,19.15,80.85,0.0,1.98,47.9,50.12,8.08,91.92,21.16,78.84,0.0,8.0,92.0,46,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,Entrenamiento
0.0,1211.52,0.0,32.11,53.39,14.5,17.92,36.04,46.04,11.93,29.61,43.94,14.52,21.19,78.81,25.34,74.66,0.0,0.0,100.0,68,1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,35.96,48.18,31.62,14.35,6.28,34.05,53.39,16.020000000000003,27.57,19.55,22.94,57.8,42.2,20.57,79.43,0.0,0.0,99.99,79,1966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
425.64,625.25,213.2,100.0,0.0,0.0,17.58,82.42,0.0,20.75,79.25,0.0,0.0,100.0,0.0,100.0,0.0,0.0,20.32,79.67,56,1989,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,519.55,36.29,42.25,21.46,19.94,19.38,60.69,44.32,0.0,55.68,0.0,53.69,46.31,31.45,68.55,0.0,4.69,95.31,52,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
149.32,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,49.63,0.0,50.37,0.0,46.32,53.68,0.0,100.0,0.0,0.0,100.0,42,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,Entrenamiento
0.0,0.0,153.66,48.18,31.62,14.35,6.28,34.05,53.39,16.020000000000003,27.57,19.55,22.94,57.8,42.2,20.57,79.43,0.0,0.0,99.99,34,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,0.0,59.04,2.28,38.67,0.0,0.0,100.0,0.0,39.7,0.0,60.3,0.0,100.0,0.0,100.0,0.0,0.0,100.0,71,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,76.88,44.22,13.64,42.14,5.26,33.09,61.65,16.69,31.97,12.4,38.94,79.66,20.34,31.92,68.08,0.0,9.12,90.88,67,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,526.69,79.34,7.91,12.76,0.0,42.12,57.88,18.16,30.14,17.16,34.54,100.0,0.0,13.21,86.79,0.0,6.47,93.53,54,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,0.0,0.0,5.01,66.16,28.83,0.0,77.58,22.42,0.0,60.52,14.26,25.22,61.13,38.87,20.98,79.02,21.05,0.0,78.95,62,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,188.87,41.66,13.34,45.0,0.0,4.2,95.8,7.28,8.4,30.46,53.86,5.52,94.48,3.57,96.43,0.0,6.81,93.19,55,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
554.51,1031.55,209.26,31.15,0.0,68.85,0.0,19.24,80.76,43.85,0.0,0.0,56.15,31.56,68.44,12.64,87.36,0.0,0.0,100.0,66,1979,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,3278.18,126.28,19.2,38.43,42.37,20.2,36.95,42.85,14.47,26.71,14.54,44.28,14.89,85.11,27.95,72.05,0.0,30.4,69.61,54,1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,Entrenamiento
0.0,5832.48,0.0,30.65,69.35,0.0,67.75,32.25,0.0,0.0,70.32,29.68,0.0,100.0,0.0,16.22,83.78,0.0,0.0,100.0,78,1966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,Entrenamiento
0.0,0.0,189.33,48.18,20.85,30.98,14.67,26.81,58.52,27.42,35.04,11.48,26.06,41.07,58.93,17.98,82.02,0.0,2.05,97.95,78,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,197.04,15.77,61.92,22.31,28.35,53.16,18.49,58.58,41.42,0.0,0.0,33.04,66.96,78.78,21.22,0.0,0.0,100.0,78,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,2497.63,0.0,100.0,0.0,0.0,19.88,41.48,38.64,14.33,17.94,67.73,0.0,61.22,38.78,12.85,87.15,0.0,0.0,100.0,70,1973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,3414.15,0.0,1.11,1.86,97.03,0.0,1.08,98.92,0.0,0.0,51.59,48.41,3.63,96.37,13.85,86.15,0.0,0.0,100.0,61,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,1168.45,417.53,30.36,64.42,5.23,0.0,65.28,34.72,29.99,53.0,0.0,17.02,96.4,3.6,18.12,81.88,13.8,0.0,86.2,72,1972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,640.25,0.0,20.3,47.53,32.18,0.0,43.37,56.63,8.14,41.24,27.69,22.94,80.43,19.57,17.82,82.18,0.0,0.0,100.0,78,1965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,380.7,60.38,14.23,25.39,1.11,44.19,54.69,20.72,33.85,32.41,13.03,68.49,31.51,26.57,73.43,8.87,5.15,85.97,63,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,2422.12,279.25,48.18,31.62,14.35,6.28,34.05,53.39,16.020000000000003,27.57,19.55,22.94,57.8,42.2,20.57,79.43,0.0,0.0,99.99,67,1979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,Entrenamiento
0.0,0.0,176.62,43.81,28.8,27.39,0.0,41.91,58.09,9.54,25.96,52.6,11.89,5.19,94.81,0.0,100.0,0.0,0.0,100.0,55,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,990.09,0.0,52.34,28.54,19.12,2.66,20.39,76.95,8.31,22.96,1.26,67.48,95.89,4.11,12.46,87.54,0.0,0.0,100.0,71,1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,199.96,90.78,5.43,3.79,1.24,42.59,56.18,3.34,11.55,0.0,85.11,2.27,97.73,6.97,93.03,0.0,0.0,100.0,42,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,1258.42,0.0,48.12,44.3,7.57,14.65,40.76,44.59,31.21,25.49,15.18,28.12,96.87,3.13,44.65,55.35,3.82,17.98,78.2,72,1972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,478.15,29.0,71.0,0.0,0.0,0.0,100.0,0.0,14.17,39.99,45.84,0.0,100.0,0.0,100.0,0.0,0.0,100.0,50,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,0.0,0.0,49.28,28.13,22.59,30.79,3.01,66.2,18.89,27.06,38.96,15.08,82.93,17.07,5.91,94.09,0.0,0.0,100.01,66,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,2429.88,188.17,55.17,43.24,1.59,6.97,47.62,45.42,17.73,44.68,19.9,17.69,25.47,74.53,32.52,67.48,2.41,9.86,87.73,50,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Entrenamiento
0.0,0.0,298.2,82.84,0.0,17.16,7.56,38.21,54.23,0.0,37.95,26.98,35.07,18.63,81.37,6.95,93.05,0.0,0.0,100.01,47,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,2622.94,139.24,61.5,38.5,0.0,89.84,2.24,7.92,49.47,6.74,4.65,39.14,100.0,0.0,46.68,53.32,5.93,40.82,53.26,43,2000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,0.0,231.1,52.52,28.34,19.14,0.0,41.11,58.89,13.23,38.03,45.46,3.28,45.5,54.5,19.09,80.91,0.0,0.0,100.0,75,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,3432.43,322.12,43.23,43.36,13.41,18.52,40.87,40.61,42.51,15.17,19.55,22.77,58.22,41.78,43.11,56.89,2.84,15.84,81.31,34,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,0.0,95.51,1.5,2.99,3.42,61.49,35.08,8.33,52.12,31.78,7.77,92.7,7.3,40.29,59.71,0.0,0.0,100.01,67,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,0.0,175.82,35.23,14.55,50.21,7.67,25.45,66.88,4.07,34.88,31.55,29.49,13.52,86.48,1.64,98.36,0.0,0.0,99.99,73,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,Entrenamiento
0.0,3676.79,550.07,66.21,33.79,0.0,0.0,44.75,55.25,0.0,18.5,54.68,26.82,100.0,0.0,0.0,100.0,0.0,0.0,100.0,47,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,970.05,0.0,53.48,41.72,4.81,0.0,20.84,79.16,15.69,17.01,37.29,30.01,0.0,100.0,45.86,54.14,0.0,0.0,100.0,48,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,9384.21,433.69,53.59,39.97,6.44,1.21,77.57,21.21,8.6,70.8,7.04,13.56,61.0,39.0,16.13,83.87,0.0,6.3,93.7,66,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,315.42,15.17,84.83,0.0,0.0,17.26,82.74,1.65,47.34,42.02,8.99,66.35,33.65,15.81,84.19,0.0,0.0,100.0,56,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,918.85,0.0,57.52,42.48,0.0,21.72,12.12,66.17,18.56,14.83,15.21,51.4,0.0,100.0,53.18,46.82,0.0,0.0,100.0,64,1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,0.0,0.0,2.61,23.05,74.34,6.74,91.53,1.74,5.03,46.56,1.39,47.02,6.61,93.39,3.85,96.15,0.0,0.0,99.99,66,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,0.0,0.0,61.38,31.68,6.94,13.05,41.14,45.81,12.86,0.0,7.67,79.47,92.06,7.94,94.96,5.04,0.0,7.6,92.4,54,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,4092.52,380.81,52.34,28.54,19.12,2.66,20.39,76.95,8.31,22.96,1.26,67.48,95.89,4.11,12.46,87.54,0.0,0.0,100.0,68,1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,0.0,537.02,2.6,42.51,54.9,2.32,47.0,50.68,19.02,29.36,51.62,0.0,8.98,91.02,15.8,84.2,0.0,0.0,100.0,59,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Entrenamiento
0.0,1467.33,184.48,53.73,18.87,27.4,0.0,17.23,82.77,0.0,14.36,43.25,42.38,26.32,73.68,8.16,91.84,0.0,0.0,100.0,65,1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,Entrenamiento
0.0,0.0,83.39,0.0,30.51,69.49,0.0,0.0,100.0,23.28,29.16,0.0,47.57,31.02,68.98,43.72,56.28,0.0,0.0,100.0,46,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,Entrenamiento
0.0,6499.42,0.0,51.6,29.86,18.54,0.0,21.24,78.76,0.0,0.0,37.06,62.95,73.62,26.38,19.66,80.34,0.0,0.0,100.0,40,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Entrenamiento
0.0,0.0,174.01,13.58,22.46,63.96,13.72,49.96,36.32,1.8,16.01,32.17,50.02,8.13,91.87,5.66,94.34,2.39,0.0,97.61,51,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Entrenamiento
0.0,2767.52,21.52,76.81,2.33,20.87,0.0,20.73,79.27,0.0,27.71,72.29,0.0,58.66,41.34,4.82,95.18,0.0,0.0,100.0,40,2003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,Entrenamiento
